SchoolID,School.Name,Region,Division,Modified.COC,TrackOffering,TrackOffering.Intended,Typology,SHS.Enrolment,ClassesOrganized,TeacherRequirement,JHSTeachers,SHSTeachers,English,Filipino,Science,Mathematics,Araling.Panlipunan,Agriculture,Biological.Sciences,NA,ECE,ESP,General.Ed,MAPEH,Physical.Sciences,SPED,TLE,SHS.Packages
313904,MATICA-A NATIONAL HIGH SCHOOL,REGION VIII,ORMOC CITY,JHS with SHS,TechVoc,Acad and TechPro,Small,86,3,5,13,7,1,0,1,2,1,0,0,0,0,0,0,0,0,0,2,NA
314249,POBLACION COMPREHENSIVE NHS,REGION IX,ZAMBOANGA DEL SUR,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,380,11,17,27,14,2,1,3,1,2,0,0,0,0,0,0,0,0,0,4,"Barbering (NC II), Handicraft- Needlecraft"
314904,MALAYBALAY CITY NATIONAL SCIENCE HS,REGION X,MALAYBALAY CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,732,19,29,63,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Computer Systems Servicing (NC II), Cookery (NC II)"
314912,QUEZON NATIONAL HIGH SCHOOL,REGION X,BUKIDNON,JHS with SHS,All Tracks,Acad and TechPro,Large,1385,38,57,67,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
315305,MOLUGAN NATIONAL HIGH SCHOOL,REGION X,EL SALVADOR,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,482,14,21,48,20,3,1,0,3,5,0,2,0,0,0,0,0,0,0,4,NA
315811,NEW LEYTE NHS,REGION XI,DAVAO DE ORO,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,215,8,12,15,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agricultural Crops Production (NC II)
316541,DATU EMBAK MANGANSING MEMORIAL HIGH SCHOOL,BARMM,SPECIAL GEOGRAPHIC AREA DIVISION,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
317202,SARAVIA NHS,REGION XII,KORONADAL CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,340,10,15,40,18,3,3,0,2,4,1,0,0,0,2,0,0,2,0,0,"Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
317906,CRESENCIO S. LAGO NATIONAL HIGH SCHOOL,CARAGA,SURIGAO DEL SUR,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,162,5,8,20,7,1,2,0,4,1,0,2,0,0,2,0,0,0,0,2,NA
318112,BUBONGA MARANTAO NHS,BARMM,LANAO DEL SUR - I,JHS with SHS,Academic,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318318,GUINDULUNGAN NHS,BARMM,MAGUINDANAO I,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318602,LAKE LANAO NHS,BARMM,MARAWI CITY,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
318701,MARC YSRAEL B. BERNOS MEMORIAL NATIONAL HIGH SCHOOL,CAR,ABRA,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,340,10,15,30,13,2,1,1,3,0,0,0,0,0,2,0,1,1,0,0,NA
319601,KALAYAAN NHS,NCR,PASAY CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1331,35,53,95,40,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,Shielded Metal Arc Welding (NC I and NC II)
320606,PRESIDENT DIOSDADO MACAPAGAL HS - SIGNAL VNHS ANNEX,NCR,TAGUIG CITY AND PATEROS,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,#N/A,NA,NA,#N/A,#N/A,9,2,0,4,7,0,3,0,0,0,0,2,3,0,9,NA
321301,HERMINIO G. NICOLAS HIGH SCHOOL,REGION III,GAPAN CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Small,137,5,8,13,11,3,0,2,1,1,1,1,0,0,0,0,0,0,0,2,"Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Food and Beverage Services (NC II), Front Office Services (NC II), Hairdressing (NC II), Shielded Metal Arc Welding (NC I and NC II), Wellness Massage (NC II)"
321401,MATATALAIB HS,REGION III,TARLAC CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,196,6,9,42,10,2,0,3,0,3,0,0,0,0,0,0,0,1,0,3,NA
322003,RAMON M. DURANO SR. FOUNDATION - SCIENCE AND TECHNOLOGY EDUCATION CENTER,REGION VII,DANAO CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,773,22,33,10,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II), Housekeeping (NC II), Local Guiding Services (NC II), Shielded Metal Arc Welding (NC I and NC II)"
323403,NIEVES VILLARICA NATIONAL HIGH SCHOOL,REGION XI,ISLAND GARDEN CITY OF SAMAL,JHS with SHS,Acad and TechVoc,Acad and TechPro,Very Large,1464,39,59,78,44,15,4,8,9,7,1,0,1,0,2,0,3,0,0,5,"Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Electronic Products Assembly and Servicing (NC II), Food and Beverage Services (NC II), Housekeeping (NC II)"
324601,DATU MAMINTAL ADIONG SR. MEM. NHS,BARMM,LANAO DEL SUR - I,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
325202,SAGANA NATIONAL HIGH SCHOOL,REGION II,SANTIAGO CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Medium,162,5,8,22,8,3,1,1,1,2,0,0,2,0,0,0,0,0,0,0,NA
326001,MAKING INTEGRATED VOCATIONAL & TECHNOLOGY HIGH SCHOOL,BARMM,MAGUINDANAO II,JHS with SHS,Acad and TechVoc,#N/A,#N/A,#N/A,NA,NA,#N/A,#N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
330523,ORMOC CITY SENIOR HIGH SCHOOL,REGION VIII,ORMOC CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,2019,52,78,#N/A,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340528,LORETO  NATIONAL HIGH SCHOOL,CARAGA,DINAGAT ISLAND,Purely SHS,Acad and TechVoc,Acad and TechPro,Small,318,10,15,#N/A,11,3,1,0,3,0,0,3,0,0,0,0,1,2,0,2,"Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
340551,LAS PIÑAS CITY NATIONAL SENIOR HIGH SCHOOL - DONA JOSEFA CAMPUS,NCR,LAS PIÑAS CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,1639,43,65,#N/A,54,10,8,4,14,10,0,7,0,0,3,1,4,4,0,9,NA
340628,FILEMON T. LIZAN SENIOR HIGH SCHOOL,NCR,NAVOTAS,Purely SHS,Academic,Academic,Medium,919,24,36,#N/A,30,7,3,4,6,7,0,1,0,0,0,0,1,2,0,1,NA
340656,SAN LORENZO RUIZ SENIOR HIGH SCHOOL,NCR,PASIG CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,1333,35,53,#N/A,44,5,6,4,7,6,0,2,0,0,1,0,2,1,0,3,Shielded Metal Arc Welding (NC I and NC II)
340747,GEN. ARTEMIO RICARTE SHS,REGION I,BATAC CITY,Purely SHS,Academic,#N/A,#N/A,458,12,18,#N/A,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340748,FERDINAND E. MARCOS SHS,REGION I,BATAC CITY,Purely SHS,Academic,#N/A,#N/A,443,12,18,#N/A,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340823,NAGUILIAN SENIOR HIGH SCHOOL,REGION I,LA UNION,Purely SHS,Acad and TechVoc,Acad and TechPro,Small,460,13,20,#N/A,21,3,2,2,4,1,0,0,1,0,0,1,1,0,0,4,"Animation (NC II), Automotive Servicing (NC I), Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Food and Beverage Services (NC II), Front Office Services (NC II), Local Guiding Services (NC II), Tourism Promotion Services (NC II), Travel Services (NC II)"
341061,BUKIDNON NATIONAL HIGH SCHOOL SENIOR HIGH SCHOOL CAMPUS,REGION X,MALAYBALAY CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Medium,590,17,26,#N/A,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
341513,DIGOS CITY SENIOR HIGH SCHOOL,REGION XI,DIGOS CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Medium,720,19,29,#N/A,49,8,5,4,6,9,0,4,0,0,1,0,3,0,0,4,NA
341574,PANABO CITY SENIOR HIGH SCHOOL,REGION XI,PANABO CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,1871,49,74,#N/A,51,15,2,6,13,7,0,2,0,0,1,0,3,0,0,10,"Computer Systems Servicing (NC II), Electrical Installation and Maintenance (NC II)"
342077,AURORA SENIOR HIGH SCHOOL,REGION II,ISABELA,Purely SHS,"Acad, TechVoc and Arts",Acad and TechPro,Large,1418,38,57,#N/A,51,7,4,5,6,13,2,2,0,0,3,0,3,1,0,3,"Animation (NC II), Automotive Servicing (NC I), Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Cookery (NC II), Dressmaking (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II), Hairdressing (NC II), Shielded Metal Arc Welding (NC I and NC II), Wellness Massage (NC II)"
342175,ANTIPOLO CITY SENIOR HIGH SCHOOL,REGION IV-A,ANTIPOLO CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,2899,75,113,#N/A,102,18,11,3,18,7,1,2,1,0,2,0,4,2,0,20,"Animation (NC II), Automotive Servicing (NC I), Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Cookery (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II), Front Office Services (NC II), Hairdressing (NC II), Local Guiding Services (NC II), Wellness Massage (NC II)"
342292,TRECE MARTIRES CITY SENIOR HIGH SCHOOL,REGION IV-A,CAVITE,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,1327,35,53,#N/A,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Bread and Pastry Production (NC II), Caregiving (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
342564,CAINTA SENIOR HIGH SCHOOL,REGION IV-A,RIZAL,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,2803,73,110,#N/A,73,18,4,2,6,0,0,2,0,0,1,2,1,1,0,9,"Animation (NC II), Automotive Servicing (NC I), Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
342576,BUENAVENTURA ALANDY NATIONAL HIGH SCHOOL,REGION IV-A,TAYABAS CITY,JHS with SHS,Acad and TechVoc,Acad and TechPro,Large,403,12,18,30,61,0,0,1,0,3,1,0,0,0,1,0,0,0,0,6,Shielded Metal Arc Welding (NC I and NC II)
343922,SAGAY CITY SENIOR HIGH SCHOOL,REGION VI,SAGAY CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,1096,30,45,#N/A,45,9,3,2,5,13,0,2,0,0,0,1,3,2,0,6,"Automotive Servicing (NC I), Bread and Pastry Production (NC II), Caregiving (NC II), Electrical Installation and Maintenance (NC II), Food and Beverage Services (NC II), Shielded Metal Arc Welding (NC I and NC II)"
344593,BAYBAY CITY SENIOR HIGH SCHOOL,REGION VIII,BAYBAY CITY,Purely SHS,"Acad, TechVoc and Arts",Acad and TechPro,Large,2467,64,96,#N/A,109,13,6,2,10,0,6,14,0,0,0,0,3,2,0,7,NA
345224,MABAYUAN SENIOR HIGH SCHOOL,REGION III,OLONGAPO CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Small,372,10,15,#N/A,24,5,2,2,3,12,0,0,0,0,0,0,2,0,0,1,"Animation (NC II), Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II), Hairdressing (NC II), Technical Drafting (NC II), Wellness Massage (NC II)"
345342,SHS WITHIN SAPANG BIABAS RESETTLEMENT ES,REGION III,MABALACAT CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Medium,706,20,30,#N/A,31,3,4,3,6,5,0,2,0,0,0,0,3,0,0,3,"Automotive Servicing (NC I), Computer Systems Servicing (NC II), Electronic Products Assembly and Servicing (NC II)"
345530,"SHS IN APALIT, PAMPANGA",REGION III,PAMPANGA,Purely SHS,Acad and TechVoc,Acad and TechPro,Small,325,9,14,#N/A,18,2,2,2,4,4,0,0,0,0,0,0,0,0,0,3,"Animation (NC II), Computer Systems Servicing (NC II), Electrical Installation and Maintenance (NC II), Tailoring (NC II)"
345531,"SHS IN MAGALANG, PAMPANGA",REGION III,PAMPANGA,Purely SHS,Acad and TechVoc,Acad and TechPro,Small,419,13,20,#N/A,27,5,2,0,6,1,1,1,0,0,1,0,3,2,0,3,Agricultural Crops Production (NC II)
361079,TAPINAC SENIOR HIGH SCHOOL,REGION III,OLONGAPO CITY,Purely SHS,Acad and TechVoc,Acad and TechPro,Large,1081,28,42,#N/A,38,9,5,8,6,20,0,0,0,0,0,0,3,0,0,4,"Animation (NC II), Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Cookery (NC II), Electronic Products Assembly and Servicing (NC II), Food and Beverage Services (NC II), Front Office Services (NC II), Hairdressing (NC II), Housekeeping (NC II), Local Guiding Services (NC II), Technical Drafting (NC II), Tourism Promotion Services (NC II), Wellness Massage (NC II)"
500028,BINULASAN INTEGRATED SCHOOL,REGION IV-A,QUEZON,All Offering (K to 12),Acad and TechVoc,Acad and TechPro,Large,476,14,21,50,17,5,2,2,2,5,0,1,0,0,1,0,1,0,0,0,Shielded Metal Arc Welding (NC I and NC II)
500030,MORENO INTEGRATED SCHOOL,REGION V,CAMARINES NORTE,All Offering (K to 12),Acad and TechVoc,Acad and TechPro,Very Large,748,20,30,115,28,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,"Bread and Pastry Production (NC II), Computer Systems Servicing (NC II), Cookery (NC II), Food and Beverage Services (NC II), Organic Agriculture (NC II)"
500036,COLONIA DIVINA INTEGRATED SCHOOL,REGION VI,SAGAY CITY,All Offering (K to 12),TechVoc,Acad and TechPro,Medium,113,4,6,13,6,2,1,0,2,1,1,1,0,0,0,0,1,1,0,1,"Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Food and Beverage Services (NC II), Hairdressing (NC II), Pest Management (NC II), Wellness Massage (NC II)"
500037,EUSEBIO LOPEZ MEMORIAL INTEGRATED SCHOOL,REGION VI,SAGAY CITY,All Offering (K to 12),Acad and TechVoc,Acad and TechPro,Large,664,19,29,60,25,2,5,6,3,4,0,0,0,0,0,0,1,0,0,10,"Automotive Servicing (NC I), Beauty/ Nail Care (NC II), Bread and Pastry Production (NC II), Electrical Installation and Maintenance (NC II), Electronic Products Assembly and Servicing (NC II), Food and Beverage Services (NC II), Wellness Massage (NC II)"
500038,HIMOGAAN BAYBAY INTEGRATED SCHOOL,REGION VI,SAGAY CITY,All Offering (K to 12),TechVoc,Acad and TechPro,Large,132,4,6,20,10,1,0,1,3,1,0,0,0,0,0,0,1,0,0,2,"Automotive Servicing (NC I), Bread and Pastry Production (NC II), Cookery (NC II), Food and Beverage Services (NC II)"
500062,ITBUD INTEGRATED SCHOOL,REGION II,BATANES,All Offering (K to 12),Academic,Acad and TechPro,Small,20,2,3,7,4,2,3,0,2,2,0,1,0,0,0,0,1,1,0,3,NA
500146,CALULUT INTEGRATED SCHOOL,REGION III,SAN FERNANDO CITY,All Offering (K to 12),Acad and TechVoc,Academic,Very Large,373,11,17,45,14,4,1,2,5,0,0,1,0,0,0,0,1,0,0,1,NA
500150,STA. LUCIA INTEGRATED SCHOOL,REGION III,SAN FERNANDO CITY,All Offering (K to 12),"Acad, TechVoc and Arts",Acad and TechPro,Large,183,8,12,22,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,NA
500183,JAWILI INTEGRATED SCHOOL,REGION VI,AKLAN,All Offering (K to 12),TechVoc,Acad and TechPro,Medium,73,3,5,10,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Contact Center Services (NC II), Front Office Services (NC II), Housekeeping (NC II)"
500193,MARCOS FUENTES IS,REGION VI,ROXAS CITY,All Offering (K to 12),Acad and TechVoc,Acad and TechPro,Large,143,6,9,20,7,1,1,0,0,0,0,2,0,0,0,0,0,1,0,2,NA
500194,INZO ARNALDO VILLAGE INTEGRATED SCHOOL,REGION VI,ROXAS CITY,All Offering (K to 12),Acad and TechVoc,Acad and TechPro,Large,284,9,14,20,10,3,0,1,0,2,2,0,0,0,0,1,0,0,0,1,NA
500556,BUROT INTEGRATED SCHOOL,REGION III,TARLAC CITY,All Offering (K to 12),Academic,Academic,Large,50,2,3,23,6,2,0,2,2,1,0,0,0,0,0,0,0,0,0,1,NA
500557,STO. CRISTO IS,REGION III,TARLAC CITY,All Offering (K to 12),Acad and TechVoc,Acad and TechPro,Very Large,619,16,24,95,19,5,4,0,7,4,0,0,1,0,0,0,1,2,0,0,Contact Center Services (NC II)
500588,PALOYPOY INTEGRATED FARM SCHOOL,REGION VI,HIMAMAYLAN CITY,All Offering (K to 12),TechVoc,Acad and TechPro,Medium,69,3,5,15,6,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,NA
500689,LALA PROPER ES,REGION X,LANAO DEL NORTE,All Offering (K to 12),Academic,Acad and TechPro,Large,293,8,12,38,11,2,1,2,1,1,0,2,0,0,0,0,0,0,0,1,NA
501073,LAWA-AN INTEGRATED SCHOOL,REGION VI,ROXAS CITY,All Offering (K to 12),Academic,Acad and TechPro,Large,129,4,6,27,7,1,1,1,1,0,0,0,0,0,0,0,1,0,0,2,NA
501116,OLOTAYAN INTEGRATED SCHOOL,REGION VI,ROXAS CITY,All Offering (K to 12),Academic,Academic,Very Small,23,2,3,7,3,1,1,0,1,1,0,1,0,0,0,0,1,1,0,2,NA
501172,DUNGAO INTEGRATED SCHOOL,REGION II,CAGAYAN,All Offering (K to 12),Academic,Academic,Small,43,2,3,7,4,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,NA
501226,DON BRIGIDO MIRAFLOR INTEGRATED SCHOOL,REGION III,ZAMBALES,All Offering (K to 12),Acad and TechVoc,Acad and TechPro,Large,96,4,6,25,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501799,CANTUPA INTEGRATED SCHOOL,REGION VI,HIMAMAYLAN CITY,All Offering (K to 12),Academic,Acad and TechPro,Very Small,19,2,3,7,2,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,NA
501800,TIQUI INTEGRATED SCHOOL,REGION VI,HIMAMAYLAN CITY,All Offering (K to 12),Academic,Acad and TechPro,Small,38,2,3,7,3,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,NA
501801,CUNALUM INTEGRATED SCHOOL,REGION VI,HIMAMAYLAN CITY,All Offering (K to 12),Academic,Acad and TechPro,Small,51,2,3,8,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,NA
502599,IBAJAY INTEGRATED SCHOOL,REGION VI,AKLAN,All Offering (K to 12),Acad and Arts,Acad and TechPro,Large,378,12,18,33,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
